Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Squat (Barbell)",1,80.0,10.0,0,0.0,"","",
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Squat (Barbell)",2,80.0,10.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Squat (Barbell)",3,80.0,10.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Squat (Barbell)",4,80.0,10.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Deficit Deadlift (Barbell)",1,90.0,8.0,0,0.0,"",,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Deficit Deadlift (Barbell)",2,90.0,8.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Deficit Deadlift (Barbell)",3,90.0,6.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Hip Thrust (Barbell)",1,70.0,12.0,0,0.0,"",,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Hip Thrust (Barbell)",2,80.0,12.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Hip Thrust (Barbell)",3,80.0,12.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Hip Thrust (Barbell)",4,80.0,12.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Standing Calf Raise (Barbell)",1,60.0,10.0,0,0.0,"",,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Standing Calf Raise (Barbell)",2,60.0,10.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Standing Calf Raise (Barbell)",3,60.0,10.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Standing Calf Raise (Barbell)",4,60.0,10.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Leg Extension (Machine)",1,50.0,10.0,0,0.0,"",,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Leg Extension (Machine)",2,50.0,12.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Leg Extension (Machine)",3,57.5,10.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Leg Extension (Machine)",4,57.5,10.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Seated Leg Curl (Machine)",1,50.0,10.0,0,0.0,"",,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Seated Leg Curl (Machine)",2,50.0,10.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Seated Leg Curl (Machine)",3,50.0,10.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Cable Crunch",1,25.0,20.0,0,0.0,"",,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Cable Crunch",2,25.0,20.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Cable Crunch",3,25.0,20.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Cable Twist",1,10.0,20.0,0,0.0,"",,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Cable Twist",2,10.0,20.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Cable Twist",3,10.0,20.0,0,0.0,,,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Hanging Knee Raise",1,0,10.0,0,0.0,"",,
2021-12-31 07:15:00,"Leg Workout",1h 25m,"Hanging Knee Raise",2,0,10.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Pull Up",1,0,10.0,0,0.0,"","",
2022-01-02 08:56:30,"Pull",1h 22m,"Pull Up",2,0,10.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Pull Up",3,0,8.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Pull Up",4,0,5.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Pull Up",5,0,5.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Pull Up",6,0,6.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Bent Over Row - Underhand (Barbell)",1,50.0,10.0,0,0.0,"",,
2022-01-02 08:56:30,"Pull",1h 22m,"Bent Over Row - Underhand (Barbell)",2,50.0,10.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Bent Over Row - Underhand (Barbell)",3,50.0,10.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Bent Over Row - Underhand (Barbell)",4,50.0,10.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Landmine Barbell Row",1,50.0,12.0,0,0.0,"",,
2022-01-02 08:56:30,"Pull",1h 22m,"Landmine Barbell Row",2,60.0,10.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Landmine Barbell Row",3,60.0,10.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Landmine Barbell Row",4,60.0,10.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Lat Pulldown - Wide Grip (Cable)",1,54.0,12.0,0,0.0,"",,
2022-01-02 08:56:30,"Pull",1h 22m,"Lat Pulldown - Wide Grip (Cable)",2,61.0,10.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Lat Pulldown - Wide Grip (Cable)",3,61.0,8.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Lat Pulldown - Wide Grip (Cable)",4,61.0,8.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Incline Row (Dumbbell)",1,35.0,10.0,0,0.0,"",,
2022-01-02 08:56:30,"Pull",1h 22m,"Incline Row (Dumbbell)",2,35.0,10.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Incline Row (Dumbbell)",3,35.0,10.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Incline Row (Dumbbell)",4,35.0,10.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Bent Over One Arm Row (Dumbbell)",1,27.5,16.0,0,0.0,"",,
2022-01-02 08:56:30,"Pull",1h 22m,"Bent Over One Arm Row (Dumbbell)",2,27.5,16.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Bent Over One Arm Row (Dumbbell)",3,27.5,16.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Dumbbell Incline Prone Bench",1,15.0,12.0,0,0.0,"",,
2022-01-02 08:56:30,"Pull",1h 22m,"Dumbbell Incline Prone Bench",2,15.0,10.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Dumbbell Incline Prone Bench",3,15.0,10.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Hammer Curl (Dumbbell)",1,25.0,12.0,0,0.0,"",,
2022-01-02 08:56:30,"Pull",1h 22m,"Hammer Curl (Dumbbell)",2,25.0,14.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Hammer Curl (Dumbbell)",3,25.0,12.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Hammer Curl (Dumbbell)",4,25.0,12.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Decline Crunch",1,15.0,15.0,0,0.0,"",,
2022-01-02 08:56:30,"Pull",1h 22m,"Decline Crunch",2,15.0,15.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Decline Crunch",3,15.0,15.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Decline Crunch",4,15.0,15.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Decline Twist",1,15.0,20.0,0,0.0,"",,
2022-01-02 08:56:30,"Pull",1h 22m,"Decline Twist",2,15.0,20.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Decline Twist",3,15.0,20.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Decline Twist",4,15.0,20.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Ab Wheel",1,0,10.0,0,0.0,"",,
2022-01-02 08:56:30,"Pull",1h 22m,"Ab Wheel",2,0,10.0,0,0.0,,,
2022-01-02 08:56:30,"Pull",1h 22m,"Ab Wheel",3,0,10.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Overhead Press (Smith Machine)",1,50.0,8.0,0,0.0,"Seated","",
2022-01-03 08:15:19,"Push",1h 23m,"Overhead Press (Smith Machine)",2,50.0,8.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Overhead Press (Smith Machine)",3,45.0,8.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Overhead Press (Smith Machine)",4,40.0,10.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Overhead Press (Smith Machine)",5,40.0,8.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Lateral Raise (Dumbbell)",1,16.0,12.0,0,0.0,"",,
2022-01-03 08:15:19,"Push",1h 23m,"Lateral Raise (Dumbbell)",2,16.0,12.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Lateral Raise (Dumbbell)",3,16.0,12.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Lateral Raise (Dumbbell)",4,16.0,10.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Upright Row Kettlebell ",1,16.0,12.0,0,0.0,"",,
2022-01-03 08:15:19,"Push",1h 23m,"Upright Row Kettlebell ",2,20.0,12.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Upright Row Kettlebell ",3,20.0,12.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Upright Row Kettlebell ",4,20.0,12.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Front Raise (Plate)",1,10.0,10.0,0,0.0,"With twist",,
2022-01-03 08:15:19,"Push",1h 23m,"Front Raise (Plate)",2,10.0,10.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Front Raise (Plate)",3,10.0,10.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Front Raise (Plate)",4,10.0,10.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Chest Press (Machine)",1,60.0,12.0,0,0.0,"Plate",,
2022-01-03 08:15:19,"Push",1h 23m,"Chest Press (Machine)",2,60.0,12.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Chest Press (Machine)",3,60.0,10.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Chest Press (Machine)",4,60.0,10.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Chest Fly",1,57.5,10.0,0,0.0,"",,
2022-01-03 08:15:19,"Push",1h 23m,"Chest Fly",2,57.5,10.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Chest Fly",3,50.0,10.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Chest Fly",4,42.5,10.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Cable Crossover",1,20.0,12.0,0,0.0,"Down",,
2022-01-03 08:15:19,"Push",1h 23m,"Cable Crossover",2,25.0,12.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Cable Crossover",3,30.0,12.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Cable Crossover",4,30.0,12.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Triceps Extension",1,5.0,24.0,0,0.0,"",,
2022-01-03 08:15:19,"Push",1h 23m,"Triceps Extension",2,7.5,20.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Triceps Extension",3,7.5,20.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Triceps Extension",4,7.5,20.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Triceps Extension (Cable)",1,5.0,10.0,0,0.0,"",,
2022-01-03 08:15:19,"Push",1h 23m,"Triceps Extension (Cable)",2,7.5,12.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Triceps Extension (Cable)",3,10.0,12.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Triceps Extension (Cable)",4,10.0,12.0,0,0.0,,,
2022-01-03 08:15:19,"Push",1h 23m,"Bicycle Crunch",1,0,20.0,0,0.0,"",,
2022-01-03 08:15:19,"Push",1h 23m,"Crunch",1,0,60.0,0,0.0,"",,
2022-01-03 08:15:19,"Push",1h 23m,"Plank",1,0,0.0,0,40.0,"",,
2022-01-03 08:15:19,"Push",1h 23m,"Oblique Crunch",1,0,20.0,0,0.0,"",,
2022-01-03 08:15:19,"Push",1h 23m,"Russian Twist",1,0,26.0,0,0.0,"",,
2022-01-03 08:15:19,"Push",1h 23m,"Side Plank",1,0,0.0,0,60.0,"",,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Trap Bar Deadlift",1,60.0,12.0,0,0.0,"","",
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Trap Bar Deadlift",2,90.0,12.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Trap Bar Deadlift",3,110.0,10.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Trap Bar Deadlift",4,110.0,8.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Trap Bar Deadlift",5,110.0,8.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Landmine Squat",1,15.0,10.0,0,0.0,"",,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Landmine Squat",2,25.0,10.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Landmine Squat",3,35.0,10.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Landmine Squat",4,35.0,10.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Backwards Lunge (Smith Machine)",1,30.0,12.0,0,0.0,"",,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Backwards Lunge (Smith Machine)",2,40.0,10.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Backwards Lunge (Smith Machine)",3,40.0,10.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Backwards Lunge (Smith Machine)",4,40.0,12.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Standing Calf Raise (Smith Machine)",1,40.0,15.0,0,0.0,"",,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Standing Calf Raise (Smith Machine)",2,40.0,15.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Standing Calf Raise (Smith Machine)",3,40.0,15.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Standing Calf Raise (Smith Machine)",4,40.0,15.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Leg Press",1,100.0,10.0,0,0.0,"",,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Leg Press",2,150.0,10.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Leg Press",3,150.0,8.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Leg Press",4,150.0,8.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Leg Press",5,150.0,8.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Calf Press on Leg Press",1,100.0,15.0,0,0.0,"",,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Calf Press on Leg Press",2,100.0,15.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Calf Press on Leg Press",3,100.0,15.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Calf Press on Leg Press",4,100.0,15.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Cable Crunch",1,25.0,20.0,0,0.0,"",,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Cable Crunch",2,25.0,20.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Cable Crunch",3,25.0,20.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Cable Crunch",4,25.0,20.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Side Bend Plate",1,25.0,20.0,0,0.0,"",,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Side Bend Plate",2,25.0,20.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Side Bend Plate",3,25.0,20.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Hanging Knee Raise",1,0,12.0,0,0.0,"",,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Hanging Knee Raise",2,0,12.0,0,0.0,,,
2022-01-05 06:51:38,"Leg Workout 05/01/22",1h 17m,"Hanging Knee Raise",3,0,12.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Chin Up",1,0,15.0,0,0.0,"","",
2022-01-06 06:43:02,"Pull",1h 14m,"Chin Up",2,0,10.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Chin Up",3,0,10.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Chin Up",4,0,8.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Chin Up",5,0,7.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Bent Over Row (Barbell)",1,40.0,10.0,0,0.0,"",,
2022-01-06 06:43:02,"Pull",1h 14m,"Bent Over Row (Barbell)",2,40.0,10.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Bent Over Row (Barbell)",3,40.0,10.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Bent Over Row (Barbell)",4,40.0,10.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Close Grip Lateral Pulldown ",1,61.0,10.0,0,0.0,"",,
2022-01-06 06:43:02,"Pull",1h 14m,"Close Grip Lateral Pulldown ",2,68.0,8.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Close Grip Lateral Pulldown ",3,68.0,8.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Close Grip Lateral Pulldown ",4,68.0,8.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Back Extension",1,10.0,10.0,0,0.0,"",,
2022-01-06 06:43:02,"Pull",1h 14m,"Back Extension",2,10.0,10.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Back Extension",3,10.0,10.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Lat Pulldown (Single Arm)",1,15.0,20.0,0,0.0,"",,
2022-01-06 06:43:02,"Pull",1h 14m,"Lat Pulldown (Single Arm)",2,20.0,20.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Lat Pulldown (Single Arm)",3,20.0,20.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Seated Row (Cable)",1,40.0,12.0,0,0.0,"",,
2022-01-06 06:43:02,"Pull",1h 14m,"Seated Row (Cable)",2,47.0,10.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Seated Row (Cable)",3,47.0,10.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Seated Row (Cable)",4,47.0,10.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Reverse Fly (Machine)",1,27.5,15.0,0,0.0,"",,
2022-01-06 06:43:02,"Pull",1h 14m,"Reverse Fly (Machine)",2,35.0,12.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Reverse Fly (Machine)",3,35.0,12.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Hammer Curl (Cable)",1,17.5,12.0,0,0.0,"",,
2022-01-06 06:43:02,"Pull",1h 14m,"Hammer Curl (Cable)",2,20.0,12.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Hammer Curl (Cable)",3,20.0,12.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Hammer Curl (Cable)",4,20.0,12.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Bicep Curl (Cable)",1,22.5,10.0,0,0.0,"",,
2022-01-06 06:43:02,"Pull",1h 14m,"Bicep Curl (Cable)",2,22.5,10.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Bicep Curl (Cable)",3,22.5,10.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Bicep Curl (Cable)",4,22.5,8.0,0,0.0,,,
2022-01-06 06:43:02,"Pull",1h 14m,"Core Workout",1,0,0.0,0,600.0,"",,
2022-01-10 06:37:57,"Push",1h 28m,"Bench Press (Barbell)",1,20.0,10.0,0,0.0,"","",
2022-01-10 06:37:57,"Push",1h 28m,"Bench Press (Barbell)",2,60.0,10.0,0,0.0,,,7
2022-01-10 06:37:57,"Push",1h 28m,"Bench Press (Barbell)",3,70.0,6.0,0,0.0,,,9
2022-01-10 06:37:57,"Push",1h 28m,"Bench Press (Barbell)",4,70.0,5.0,0,0.0,,,9
2022-01-10 06:37:57,"Push",1h 28m,"Bench Press (Barbell)",5,65.0,7.0,0,0.0,,,9
2022-01-10 06:37:57,"Push",1h 28m,"Incline Bench Press (Barbell)",1,65.0,5.0,0,0.0,"",,9
2022-01-10 06:37:57,"Push",1h 28m,"Incline Bench Press (Barbell)",2,60.0,6.0,0,0.0,,,9
2022-01-10 06:37:57,"Push",1h 28m,"Incline Bench Press (Barbell)",3,60.0,5.0,0,0.0,,,9
2022-01-10 06:37:57,"Push",1h 28m,"Incline Bench Press (Barbell)",4,50.0,7.0,0,0.0,,,9
2022-01-10 06:37:57,"Push",1h 28m,"Arnold Press (Dumbbell)",1,35.0,6.0,0,0.0,"",,
2022-01-10 06:37:57,"Push",1h 28m,"Arnold Press (Dumbbell)",2,35.0,6.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Arnold Press (Dumbbell)",3,30.0,8.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Arnold Press (Dumbbell)",4,30.0,6.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Pullover (Dumbbell)",1,15.0,10.0,0,0.0,"",,
2022-01-10 06:37:57,"Push",1h 28m,"Pullover (Dumbbell)",2,15.0,10.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Pullover (Dumbbell)",3,15.0,10.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Pullover (Dumbbell)",4,15.0,10.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Incline Hex Press",1,30.0,10.0,0,0.0,"",,
2022-01-10 06:37:57,"Push",1h 28m,"Incline Hex Press",2,30.0,10.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Incline Hex Press",3,30.0,8.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Reverse Fly (Dumbbell)",1,10.0,15.0,0,0.0,"",,
2022-01-10 06:37:57,"Push",1h 28m,"Reverse Fly (Dumbbell)",2,10.0,15.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Reverse Fly (Dumbbell)",3,10.0,15.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Triceps Extension (Dumbbell)",1,22.5,10.0,0,0.0,"Bench",,
2022-01-10 06:37:57,"Push",1h 28m,"Triceps Extension (Dumbbell)",2,22.5,12.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Triceps Extension (Dumbbell)",3,22.5,10.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Triceps Dip",1,0,10.0,0,0.0,"",,
2022-01-10 06:37:57,"Push",1h 28m,"Triceps Dip",2,0,10.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Triceps Dip",3,0,10.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Triceps Dip",4,0,8.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Decline Crunch",1,20.0,10.0,0,0.0,"",,
2022-01-10 06:37:57,"Push",1h 28m,"Decline Crunch",2,20.0,9.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Decline Crunch",3,20.0,9.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Decline Crunch",4,20.0,9.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Decline Twist",1,20.0,12.0,0,0.0,"",,
2022-01-10 06:37:57,"Push",1h 28m,"Decline Twist",2,20.0,12.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Decline Twist",3,20.0,12.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Decline Twist",4,20.0,12.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Ab Wheel",1,0,10.0,0,0.0,"",,
2022-01-10 06:37:57,"Push",1h 28m,"Ab Wheel",2,0,10.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Ab Wheel",3,0,10.0,0,0.0,,,
2022-01-10 06:37:57,"Push",1h 28m,"Ab Wheel",4,0,10.0,0,0.0,,,
2022-01-14 07:15:48,"Early Morning Workout",1h 15m,"Pull Up",1,0,12.0,0,0.0,"","",
2022-01-14 07:15:48,"Early Morning Workout",1h 15m,"Pull Up",2,0,12.0,0,0.0,,,
2022-01-14 07:15:48,"Early Morning Workout",1h 15m,"Pull Up",3,0,8.0,0,0.0,,,
2022-01-14 07:15:48,"Early Morning Workout",1h 15m,"Pull Up",4,0,8.0,0,0.0,,,
2022-01-14 07:15:48,"Early Morning Workout",1h 15m,"Pull Up",5,0,6.0,0,0.0,,,
2022-01-14 07:15:48,"Early Morning Workout",1h 15m,"Pull Up",6,0,6.0,0,0.0,,,
2022-01-14 07:15:48,"Early Morning Workout",1h 15m,"Bent Over Row - Underhand (Barbell)",1,60.0,6.0,0,0.0,"",,
2022-01-14 07:15:48,"Early Morning Workout",1h 15m,"Bent Over Row - Underhand (Barbell)",2,60.0,6.0,0,0.0,,,
2022-01-14 07:15:48,"Early Morning Workout",1h 15m,"Bent Over Row - Underhand (Barbell)",3,60.0,6.0,0,0.0,,,
2022-01-14 07:15:48,"Early Morning Workout",1h 15m,"Bent Over Row - Underhand (Barbell)",4,50.0,8.0,0,0.0,,,
2022-01-14 07:15:48,"Early Morning Workout",1h 15m,"Landmine Barbell Row",1,50.0,12.0,0,0.0,"",,
2022-01-14 07:15:48,"Early Morning Workout",1h 15m,"Landmine Barbell Row",2,60.0,12.0,0,0.0,,,
2022-01-14 07:15:48,"Early Morning Workout",1h 15m,"Landmine Barbell Row",3,65.0,8.0,0,0.0,,,
2022-01-14 07:15:48,"Early Morning Workout",1h 15m,"Landmine Barbell Row",4,65.0,8.0,0,0.0,,,
